guide,target,active,center,scale
ETV7_3,ETV7,0,-0.01491,0.1814
ETV7_4,ETV7,0,-0.006903,0.1501
ETV7_5,ETV7,0,-0.00662,0.1348
ETV7_6,ETV7,0,-3.979e-05,0.1197
EVX1_1,EVX1,0,0.00293,0.1529
EVX1_2,EVX1,0,-0.00388,0.114
EVX1_3,EVX1,0,-0.01974,0.2662
EVX1_4,EVX1,0,-0.007582,0.2306
EVX1_5,EVX1,0,-0.006208,0.1138
EVX1_6,EVX1,0,-0.003765,0.108
EVX2_1,EVX2,0,-0.006776,0.2072
EVX2_2,EVX2,0,-0.0001317,0.09806
EVX2_3,EVX2,0,0.009762,0.2633
EVX2_4,EVX2,0,-0.07684,0.3786
EVX2_5,EVX2,0,-0.004028,0.08229
EVX2_6,EVX2,0,0.00047,0.1743
EWSR1_1,EWSR1,0,-0.007908,0.1267
EWSR1_2,EWSR1,0,-0.004589,0.1164
EWSR1_3,EWSR1,0,0.0009494,0.1514
EWSR1_4,EWSR1,0,-0.01163,0.2785
EWSR1_5,EWSR1,0,-0.002649,0.1802
EWSR1_6,EWSR1,0,-0.01024,0.1951
EZH1_1,EZH1,0,-0.0002716,0.1058
EZH1_2,EZH1,0,0.002731,0.1637
EZH1_3,EZH1,0,-0.01197,0.1629
EZH1_4,EZH1,0,-0.01076,0.1038
EZH1_5,EZH1,0,-0.02361,0.1111
EZH1_6,EZH1,0,-0.000626,0.2286
EZH2_1,EZH2,0,-0.02175,0.2198
EZH2_2,EZH2,0,-0.009771,0.09757
EZH2_3,EZH2,0,-0.02338,0.2776
EZH2_4,EZH2,0,-0.0296,0.1982
EZH2_5,EZH2,0,-0.002068,0.06371
EZH2_6,EZH2,0,-0.008537,0.1061
FAM170A_1,FAM170A,0,0.006004,0.1183
FAM170A_2,FAM170A,0,-0.01116,0.09329
FAM170A_3,FAM170A,0,-0.01203,0.1584
FAM170A_4,FAM170A,0,0.001639,0.1102
FAM170A_5,FAM170A,0,-0.02174,0.1927
FAM170A_6,FAM170A,0,0.002282,0.0986
FAM200B_1,FAM200B,0,-0.008776,0.1328
FAM200B_2,FAM200B,0,-0.01691,0.1952
FAM200B_3,FAM200B,0,-0.01573,0.2638
FAM200B_4,FAM200B,0,-0.006587,0.1097
FAM200B_5,FAM200B,0,-0.02139,0.1544
FAM200B_6,FAM200B,0,-0.01884,0.1576
FBXL19_1,FBXL19,0,-0.01703,0.1619
FBXL19_2,FBXL19,0,-0.01185,0.1394
FBXL19_3,FBXL19,0,-0.006562,0.1045
FBXL19_4,FBXL19,0,-0.008977,0.2771
FBXL19_5,FBXL19,0,0.001259,0.07712
FBXL19_6,FBXL19,0,-0.01355,0.0937
FBXO16_1,FBXO16,0,-0.006548,0.07806
FBXO16_2,FBXO16,0,0.0001433,0.08752
FBXO16_3,FBXO16,0,0.003081,0.1081
FBXO16_4,FBXO16,0,-0.009493,0.1601
FBXO16_5,FBXO16,0,-0.04328,0.2738
FBXO16_6,FBXO16,0,-0.01074,0.1905
FERD3L_1,FERD3L,0,-0.001517,0.107
FERD3L_2,FERD3L,0,-0.008721,0.1899
FERD3L_3,FERD3L,0,-0.02205,0.2364
FERD3L_4,FERD3L,0,0.006095,0.1663
FERD3L_5,FERD3L,0,-0.004588,0.1648
FERD3L_6,FERD3L,0,0.005585,0.04609
FEV_1,FEV,0,-0.0002578,0.1465
FEV_2,FEV,0,-0.01076,0.128
FEV_3,FEV,0,-0.01135,0.1933
FEV_4,FEV,0,-0.01416,0.215
FEV_5,FEV,0,-0.009679,0.1482
FEV_6,FEV,0,0.005446,0.1538
FEZF1_1,FEZF1,0,-0.009571,0.1325
FEZF1_2,FEZF1,0,-0.003018,0.1745
FEZF1_3,FEZF1,0,-0.02131,0.1195
FEZF1_4,FEZF1,0,-0.001702,0.1064
FEZF1_5,FEZF1,0,-0.01308,0.1031
FEZF1_6,FEZF1,0,0.003779,0.09903
FEZF2_1,FEZF2,0,-0.01155,0.179
FEZF2_2,FEZF2,0,-0.004415,0.1078
FEZF2_3,FEZF2,0,-0.02193,0.2713
FEZF2_4,FEZF2,0,-0.01405,0.1899
FEZF2_5,FEZF2,0,-0.01282,0.1339
FEZF2_6,FEZF2,0,-0.002599,0.08854
FGF3_1,FGF3,0,0.01706,0.2022
FGF3_2,FGF3,0,-0.006685,0.1031
FGF3_3,FGF3,0,-0.009037,0.1546
FGF3_4,FGF3,0,-0.009259,0.06295
FGF3_5,FGF3,0,-0.0113,0.1871
FGF3_6,FGF3,0,-0.0001362,0.08744
FIGLA_1,FIGLA,0,-0.01544,0.1495
FIGLA_2,FIGLA,0,0.0006418,0.1107
FIGLA_3,FIGLA,0,-0.01363,0.1935
FIGLA_4,FIGLA,0,-0.02291,0.2985
FIGLA_5,FIGLA,0,-0.03424,0.2211
FIGLA_6,FIGLA,0,-0.003132,0.1775
FIZ1_1,FIZ1,0,0.0008369,0.1645
FIZ1_2,FIZ1,0,-0.02503,0.205
FIZ1_3,FIZ1,0,-0.1453,0.5095
FIZ1_4,FIZ1,0,-0.003145,0.1967
FIZ1_5,FIZ1,0,-0.04034,0.2406
FIZ1_6,FIZ1,0,-0.00867,0.1204
FLI1_1,FLI1,0,-0.009738,0.1503
FLI1_2,FLI1,0,0.005426,0.1097
FLI1_3,FLI1,0,-0.003399,0.09244
FLI1_4,FLI1,0,-0.002085,0.2367
FLI1_5,FLI1,0,0.00108,0.06867
FLI1_6,FLI1,0,-0.0008263,0.05536
FLYWCH1_1,FLYWCH1,0,-0.01457,0.1875
FLYWCH1_2,FLYWCH1,0,-0.01223,0.1989
FLYWCH1_3,FLYWCH1,0,-0.002343,0.06809
FLYWCH1_4,FLYWCH1,0,-0.04759,0.3075
FLYWCH1_5,FLYWCH1,0,-0.003223,0.07354
FLYWCH1_6,FLYWCH1,0,-0.007105,0.08138
FOSB_P1_1,FOSB,0,-0.0188,0.155
FOSB_P1_2,FOSB,0,0.005955,0.1541
FOSB_P1_3,FOSB,0,0.007395,0.2013
FOSB_P1_4,FOSB,0,-0.009958,0.1923
FOSB_P1_5,FOSB,0,-0.00644,0.1543
FOSB_P1_6,FOSB,0,-0.00589,0.1138
FOSB_P2_1,FOSB,0,-0.001924,0.1122
FOSB_P2_2,FOSB,0,-0.007755,0.1085
FOSB_P2_3,FOSB,0,-0.0162,0.1986
FOSB_P2_4,FOSB,0,-0.0211,0.1453
FOSB_P2_5,FOSB,0,-0.01703,0.1519
FOSB_P2_6,FOSB,0,-0.003011,0.0904
FOSL1_1,FOSL1,0,-0.01201,0.1202
FOSL1_2,FOSL1,0,-0.01399,0.2568
FOSL1_3,FOSL1,0,-0.02003,0.1867
FOSL1_4,FOSL1,0,-0.01122,0.1558
FOSL1_5,FOSL1,0,-0.00423,0.07548
FOSL1_6,FOSL1,0,-0.003215,0.1044
FOSL2_1,FOSL2,0,0.001443,0.08856
FOSL2_2,FOSL2,0,-0.01433,0.2172
FOSL2_3,FOSL2,0,-0.01998,0.2434
FOSL2_4,FOSL2,0,-0.02312,0.1722
FOSL2_5,FOSL2,0,0.006758,0.0832
FOSL2_6,FOSL2,0,-0.0009399,0.06674
FOS_P1_1,FOS,0,-0.01751,0.2024
FOS_P1_2,FOS,0,-0.00715,0.2503
FOS_P1_3,FOS,0,-0.02749,0.2829
FOS_P1_4,FOS,0,-0.04296,0.252
FOS_P1_5,FOS,0,-0.01638,0.2661
FOS_P1_6,FOS,0,-0.02169,0.1626
FOS_P2_1,FOS,0,-0.0003246,0.1545
FOS_P2_2,FOS,0,0.001758,0.1313
FOS_P2_3,FOS,0,-0.03143,0.2684
FOS_P2_4,FOS,0,2.828e-05,0.1672
FOS_P2_5,FOS,0,-0.003912,0.1043
FOS_P2_6,FOS,0,-0.01061,0.1753
FOXA1_1,FOXA1,0,-0.02074,0.2189
FOXA1_2,FOXA1,0,0.0007555,0.1046
FOXA1_3,FOXA1,0,-0.02797,0.2577
FOXA1_4,FOXA1,0,-0.02117,0.312
FOXA1_5,FOXA1,0,-0.005158,0.08922
FOXA1_6,FOXA1,0,-0.005452,0.1187
FOXA2_1,FOXA2,0,-0.009429,0.1782
FOXA2_2,FOXA2,1,-0.01747,0.1623
FOXA2_3,FOXA2,1,-0.002158,0.1536
FOXA2_4,FOXA2,0,-0.009444,0.1644
FOXA2_5,FOXA2,1,-0.0002196,0.1223
FOXA2_6,FOXA2,0,-0.0101,0.1427
FOXA3_1,FOXA3,0,-0.003503,0.1284
FOXA3_2,FOXA3,0,-0.004899,0.1775
FOXA3_3,FOXA3,0,-0.1338,0.4418
FOXA3_4,FOXA3,0,-0.01047,0.2057
FOXA3_5,FOXA3,0,-1.65e-05,0.1223
FOXA3_6,FOXA3,0,-0.01964,0.1842
FOXB1_1,FOXB1,0,0.002462,0.133
FOXB1_2,FOXB1,0,-0.01355,0.1417
FOXB1_3,FOXB1,0,0.005543,0.1486
FOXB1_4,FOXB1,0,-0.007822,0.1106
FOXB1_5,FOXB1,0,-0.003955,0.1301
FOXB1_6,FOXB1,0,-0.000851,0.1249
FOXB2_1,FOXB2,0,-0.007955,0.1401
FOXB2_2,FOXB2,0,-0.05378,0.4203
FOXB2_3,FOXB2,0,0.001034,0.1324
FOXB2_4,FOXB2,0,-0.003991,0.1813
FOXB2_5,FOXB2,0,-0.0009753,0.1273
FOXB2_6,FOXB2,0,0.002957,0.06931
FOXC1_1,FOXC1,0,-0.002909,0.1562
FOXC1_2,FOXC1,0,-0.01644,0.1979
FOXC1_3,FOXC1,0,-0.005419,0.1088
FOXC1_4,FOXC1,0,-0.005141,0.2073
FOXC1_5,FOXC1,0,0.003488,0.07274
FOXC1_6,FOXC1,0,-0.005182,0.06837
FOXC2_1,FOXC2,0,-0.008824,0.2209
FOXC2_2,FOXC2,0,-0.00934,0.1381
FOXC2_3,FOXC2,0,-0.005852,0.1495
FOXC2_4,FOXC2,0,0.004429,0.1246
FOXC2_5,FOXC2,0,-0.008881,0.1759
FOXC2_6,FOXC2,0,-0.004564,0.1106
FOXD1_1,FOXD1,0,-0.01318,0.1494
FOXD1_2,FOXD1,0,-0.01764,0.287
FOXD1_3,FOXD1,0,-0.00859,0.1623
FOXD1_4,FOXD1,0,-0.01504,0.2816
FOXD1_5,FOXD1,0,0.0003161,0.1487
FOXD1_6,FOXD1,0,-0.001407,0.07518
FOXD2_1,FOXD2,0,-0.001096,0.1912
FOXD2_2,FOXD2,0,-0.003336,0.1258
FOXD2_3,FOXD2,0,-0.004284,0.1303
FOXD2_4,FOXD2,0,-0.05929,0.3358
FOXD2_5,FOXD2,0,-0.0001451,0.0984
FOXD2_6,FOXD2,0,0.0003498,0.09144
FOXD3_P1_1,FOXD3,0,-0.01221,0.1282
FOXD3_P1_2,FOXD3,0,-0.000381,0.1016
FOXD3_P1_3,FOXD3,0,-0.005408,0.1537
FOXD3_P1_4,FOXD3,0,-0.01426,0.1829
FOXD3_P1_5,FOXD3,0,0.009858,0.151
FOXD3_P1_6,FOXD3,0,-0.004984,0.09159
FOXD3_P2_1,FOXD3,0,0.006225,0.1282
FOXD3_P2_2,FOXD3,1,-0.006761,0.1084
FOXD3_P2_3,FOXD3,0,-0.004665,0.1841
FOXD3_P2_4,FOXD3,0,-0.007927,0.1099
FOXD3_P2_5,FOXD3,1,0.007508,0.09578
FOXD3_P2_6,FOXD3,0,-0.007732,0.0968
FOXD4L1_1,FOXD4L1,0,-0.03415,0.3054
FOXD4L1_2,FOXD4L1,0,0.00381,0.2316
FOXD4L1_3,FOXD4L1,0,-0.007775,0.2122
FOXD4L1_4,FOXD4L1,0,0.002093,0.1216
FOXD4L1_5,FOXD4L1,0,0.001427,0.08328
FOXD4L1_6,FOXD4L1,0,0.0008548,0.0738
FOXD4_1,FOXD4,0,-0.01437,0.157
FOXD4_2,FOXD4,0,-0.01878,0.2642
FOXD4_3,FOXD4,0,-0.05375,0.4465
FOXD4_4,FOXD4,0,-0.1374,0.5094
FOXD4_5,FOXD4,0,-0.02349,0.123
FOXD4_6,FOXD4,0,-0.000208,0.08123
FOXE1_1,FOXE1,0,-0.007164,0.147
FOXE1_2,FOXE1,0,-0.002554,0.1239
FOXE1_3,FOXE1,0,-0.009122,0.1201
FOXE1_4,FOXE1,0,-0.02107,0.2258
FOXE1_5,FOXE1,0,0.0006195,0.1096
FOXE1_6,FOXE1,0,-0.007296,0.09143
FOXE3_1,FOXE3,0,-0.01475,0.1366
FOXE3_2,FOXE3,0,-0.002218,0.1579
FOXE3_3,FOXE3,0,-0.0002044,0.1197
FOXE3_4,FOXE3,0,-0.01845,0.2417
FOXE3_5,FOXE3,0,-0.009335,0.07967
FOXE3_6,FOXE3,0,-0.0003163,0.1168
FOXF1_1,FOXF1,0,-0.0185,0.2102
FOXF1_2,FOXF1,0,0.002449,0.1408
FOXF1_3,FOXF1,0,-0.009449,0.1361
FOXF1_4,FOXF1,0,-0.002487,0.1533
FOXF1_5,FOXF1,0,-0.002649,0.09872
FOXF1_6,FOXF1,0,-0.004562,0.107
FOXF2_1,FOXF2,0,-0.001445,0.14
FOXF2_2,FOXF2,0,-0.01002,0.1556
FOXF2_3,FOXF2,0,-0.006535,0.216
FOXF2_4,FOXF2,0,-0.00799,0.1494
FOXF2_5,FOXF2,0,-0.005207,0.07316
FOXF2_6,FOXF2,0,-0.04095,0.3412
FOXG1_1,FOXG1,0,-0.0006017,0.08694
FOXG1_2,FOXG1,0,-0.01717,0.1492
FOXG1_3,FOXG1,0,-0.01733,0.1774
FOXG1_4,FOXG1,0,-0.01888,0.2788
FOXG1_5,FOXG1,0,-0.0086,0.118
FOXG1_6,FOXG1,0,-0.007908,0.08272
FOXH1_1,FOXH1,1,-0.03857,0.2036
FOXH1_2,FOXH1,1,-0.0204,0.1691
FOXH1_3,FOXH1,1,-0.0114,0.1591
FOXH1_4,FOXH1,0,-0.03063,0.2661
FOXH1_5,FOXH1,1,-0.01991,0.1638
FOXH1_6,FOXH1,1,-0.01967,0.1804
FOXI1_1,FOXI1,0,-0.01981,0.2186
FOXI1_3,FOXI1,0,0.001515,0.1636
FOXI1_4,FOXI1,0,-0.01105,0.184
FOXI1_5,FOXI1,0,-0.008748,0.1162
FOXI1_6,FOXI1,0,0.001919,0.09328
FOXI2_1,FOXI2,0,-0.01699,0.1693
FOXI2_2,FOXI2,0,-0.004345,0.09362
FOXI2_3,FOXI2,0,-0.02181,0.1822
FOXI2_4,FOXI2,0,-0.0009485,0.1433
FOXI2_5,FOXI2,0,-0.02803,0.3622
FOXI2_6,FOXI2,0,-0.005378,0.1188
FOXI3_1,FOXI3,0,-0.09711,0.5158
FOXI3_2,FOXI3,0,-0.01702,0.1621
FOXI3_3,FOXI3,0,-0.01047,0.1683
FOXI3_4,FOXI3,0,-0.01016,0.1346
FOXI3_5,FOXI3,0,-0.001036,0.1226
FOXI3_6,FOXI3,0,-0.009349,0.09025
FOXJ1_1,FOXJ1,0,0.0007487,0.1761
FOXJ1_2,FOXJ1,0,0.00362,0.1238
FOXJ1_3,FOXJ1,0,-0.001727,0.3421
FOXJ1_4,FOXJ1,0,0.0001613,0.07071
FOXJ1_5,FOXJ1,0,0.002204,0.1317
FOXJ1_6,FOXJ1,0,0.008428,0.09316
FOXJ2_1,FOXJ2,0,-0.009376,0.1369
FOXJ2_2,FOXJ2,0,-0.01068,0.1472
FOXJ2_3,FOXJ2,0,-0.01739,0.1705
FOXJ2_4,FOXJ2,0,-0.01796,0.151
FOXJ2_5,FOXJ2,0,0.01528,0.1474
FOXJ2_6,FOXJ2,0,-0.013,0.2234
FOXJ3_1,FOXJ3,0,-0.002471,0.1813
FOXJ3_2,FOXJ3,0,-0.02471,0.1653
FOXJ3_3,FOXJ3,0,0.0009356,0.1703
FOXJ3_4,FOXJ3,0,-0.01216,0.1175
FOXJ3_5,FOXJ3,0,-0.004828,0.1311
FOXJ3_6,FOXJ3,0,-0.0002867,0.0664
FOXK1_1,FOXK1,0,-0.05794,0.2367
FOXK1_2,FOXK1,0,-0.08928,0.4637
FOXK1_3,FOXK1,0,-0.02104,0.2624
FOXK1_4,FOXK1,0,-0.004649,0.127
FOXK1_5,FOXK1,0,-0.02198,0.1625
FOXK1_6,FOXK1,0,-0.01046,0.09862
FOXK2_1,FOXK2,0,-0.02684,0.1667
FOXK2_2,FOXK2,0,-0.01386,0.1715
FOXK2_3,FOXK2,0,-0.02154,0.2402
FOXK2_4,FOXK2,0,-0.006781,0.124
FOXK2_5,FOXK2,0,-0.008127,0.1267
FOXK2_6,FOXK2,0,-0.0007685,0.09981
FOXL1_1,FOXL1,0,-0.0153,0.1735
FOXL1_2,FOXL1,0,-0.004374,0.1289
FOXL1_3,FOXL1,0,-0.02733,0.2821
FOXL1_4,FOXL1,0,-0.02262,0.271
FOXL1_5,FOXL1,0,-0.00564,0.1321
FOXL1_6,FOXL1,0,-0.005424,0.07347
FOXL2_1,FOXL2,0,-0.000404,0.09675
FOXL2_2,FOXL2,0,0.002921,0.1329
FOXL2_3,FOXL2,0,-0.02246,0.2988
FOXL2_4,FOXL2,0,-0.06992,0.3895
FOXL2_5,FOXL2,0,-0.001474,0.07825
FOXL2_6,FOXL2,0,0.001539,0.07627
FOXM1_1,FOXM1,0,0.002676,0.1811
FOXM1_2,FOXM1,0,0.001525,0.1957
FOXM1_3,FOXM1,0,-0.05238,0.4241
FOXM1_4,FOXM1,0,-0.007279,0.114
FOXM1_5,FOXM1,0,-0.00092,0.1172
FOXM1_6,FOXM1,0,-0.002145,0.08635
FOXN1_1,FOXN1,0,-0.0005334,0.1558
FOXN1_2,FOXN1,0,-0.01063,0.2344
FOXN1_3,FOXN1,0,-0.002706,0.09696
FOXN1_4,FOXN1,0,-0.006021,0.0733
FOXN1_5,FOXN1,0,-0.01226,0.07814
FOXN1_6,FOXN1,0,-0.004031,0.1077
FOXN2_1,FOXN2,0,-0.002445,0.155
FOXN2_2,FOXN2,0,-0.003284,0.1089
FOXN2_3,FOXN2,0,0.004657,0.1379
FOXN2_4,FOXN2,0,-0.01011,0.1315
FOXN2_5,FOXN2,0,0.001885,0.1523
FOXN2_6,FOXN2,0,0.005371,0.127
FOXN3_P1_1,FOXN3,0,-0.02588,0.1807
FOXN3_P1_2,FOXN3,0,0.006752,0.1313
FOXN3_P1_3,FOXN3,0,-0.0309,0.2169
FOXN3_P1_4,FOXN3,0,-0.02176,0.215
FOXN3_P1_5,FOXN3,0,-0.0005362,0.1365
FOXN3_P1_6,FOXN3,0,0.0002826,0.1269
FOXN3_P2_1,FOXN3,0,0.001839,0.1413
FOXN3_P2_2,FOXN3,0,-0.0105,0.2141
FOXN3_P2_3,FOXN3,0,-0.08015,0.4949
FOXN3_P2_4,FOXN3,0,0.0007415,0.1809
FOXN3_P2_5,FOXN3,0,0.00302,0.124
FOXN3_P2_6,FOXN3,0,-0.00982,0.162
FOXN4_1,FOXN4,0,-0.009009,0.2391
FOXN4_2,FOXN4,0,-0.0005383,0.06233
FOXN4_3,FOXN4,0,-0.004611,0.1082
FOXN4_4,FOXN4,0,-0.008257,0.1325
FOXN4_5,FOXN4,0,0.008838,0.07635
FOXN4_6,FOXN4,0,-0.01142,0.08839
FOXO1_1,FOXO1,0,-0.005951,0.2596
FOXO1_2,FOXO1,0,0.003324,0.1432
FOXO1_3,FOXO1,0,-0.009553,0.1549
FOXO1_4,FOXO1,0,0.003119,0.1582
FOXO1_5,FOXO1,0,-0.008483,0.1424
FOXO1_6,FOXO1,0,-0.008006,0.1321
FOXO3_P1_1,FOXO3,0,0.005169,0.1443
FOXO3_P1_2,FOXO3,0,-0.01143,0.1571
FOXO3_P1_3,FOXO3,0,-0.009011,0.1566
FOXO3_P1_4,FOXO3,0,-0.001932,0.2005
FOXO3_P1_5,FOXO3,0,-0.02219,0.1869
FOXO3_P1_6,FOXO3,0,-0.0171,0.1395
FOXO3_P2_1,FOXO3,0,-0.005194,0.1415
FOXO3_P2_2,FOXO3,0,-0.06755,0.4055
FOXO3_P2_3,FOXO3,0,0.00376,0.2227
FOXO3_P2_4,FOXO3,0,-0.002941,0.1913
FOXO3_P2_5,FOXO3,0,-0.02575,0.1989
FOXO3_P2_6,FOXO3,0,-0.00708,0.1243
FOXO4_1,FOXO4,0,-0.01964,0.1677
FOXO4_2,FOXO4,0,0.0007796,0.1228
FOXO4_3,FOXO4,0,-0.02769,0.1863
FOXO4_4,FOXO4,0,0.002458,0.05884
FOXO4_5,FOXO4,0,0.006312,0.1
FOXO4_6,FOXO4,0,-0.003949,0.07024
FOXO6_1,FOXO6,0,-0.007524,0.2052
FOXO6_2,FOXO6,0,-0.01131,0.2726
FOXO6_3,FOXO6,0,0.002571,0.07611
FOXO6_4,FOXO6,0,-0.005719,0.1592
FOXO6_5,FOXO6,0,-0.005236,0.09429
FOXO6_6,FOXO6,0,-0.001708,0.152
FOXP1_P1_1,FOXP1,0,-0.0004193,0.1606
FOXP1_P1_2,FOXP1,0,-0.01809,0.1273
FOXP1_P1_3,FOXP1,0,-0.06942,0.2867
FOXP1_P1_4,FOXP1,0,-0.02088,0.2283
FOXP1_P1_5,FOXP1,0,-0.01068,0.1078
FOXP1_P1_6,FOXP1,0,-0.002079,0.08775
FOXP1_P2_1,FOXP1,0,0.004062,0.1193
FOXP1_P2_3,FOXP1,0,0.0011,0.07048
FOXP1_P2_6,FOXP1,0,-0.002061,0.08968
FOXP1_P3_1|FOXP1_P2_2,FOXP1|FOXP1,0,0.004016,0.09844
FOXP1_P3_2,FOXP1,0,-0.01108,0.1954
FOXP1_P3_3|FOXP1_P2_4,FOXP1|FOXP1,0,-0.009889,0.1042
FOXP1_P3_4|FOXP1_P2_5,FOXP1|FOXP1,0,-0.003558,0.1068
FOXP1_P3_5,FOXP1,0,-0.004675,0.1492
FOXP1_P3_6,FOXP1,0,-0.008027,0.1215
FOXP1_P4_1,FOXP1,0,-7.103e-05,0.1326
FOXP1_P4_2,FOXP1,0,-0.04209,0.2248
FOXP1_P4_3,FOXP1,0,-0.007995,0.1247
FOXP1_P4_4,FOXP1,0,-0.05438,0.2845
FOXP1_P4_5,FOXP1,0,-0.0165,0.2496
FOXP1_P4_6,FOXP1,0,-0.004193,0.08244
FOXP2_P1_1,FOXP2,0,-0.008241,0.1269
FOXP2_P1_2,FOXP2,0,-0.009257,0.1659
FOXP2_P1_3,FOXP2,0,-0.000735,0.1165
FOXP2_P1_4,FOXP2,0,0.002454,0.1071
FOXP2_P1_5,FOXP2,0,-0.006995,0.1079
FOXP2_P1_6,FOXP2,0,-0.003559,0.1236
FOXP2_P2_1,FOXP2,0,-0.003016,0.1533
FOXP2_P2_2,FOXP2,0,-0.01551,0.1603
FOXP2_P2_3,FOXP2,0,-0.026,0.254
FOXP2_P2_4,FOXP2,0,-0.008606,0.1228
FOXP2_P2_5,FOXP2,0,-0.004032,0.1247
FOXP2_P2_6,FOXP2,0,-3.033e-05,0.1068
FOXP3_1,FOXP3,0,-0.007348,0.204
FOXP3_2,FOXP3,0,0.002199,0.1255
FOXP3_3,FOXP3,0,-0.002406,0.09405
FOXP3_5,FOXP3,0,-0.004773,0.118
FOXP3_6,FOXP3,0,-0.01089,0.1208
FOXP4_1,FOXP4,0,-0.01301,0.1483
FOXP4_2,FOXP4,0,-0.01034,0.2133
FOXP4_3,FOXP4,0,-0.00951,0.1648
FOXP4_4,FOXP4,0,-0.01552,0.2472
FOXP4_5,FOXP4,0,0.001073,0.09223
FOXP4_6,FOXP4,0,0.002232,0.09047
FOXQ1_1,FOXQ1,0,-0.02422,0.2818
FOXQ1_2,FOXQ1,0,-0.01874,0.154
FOXQ1_3,FOXQ1,0,-0.01826,0.1677
FOXQ1_4,FOXQ1,0,-0.001517,0.1121
FOXQ1_5,FOXQ1,0,-0.00331,0.117
FOXQ1_6,FOXQ1,0,-0.01587,0.1737
FOXR1_1,FOXR1,0,-0.00741,0.1207
FOXR1_2,FOXR1,0,-0.003352,0.1115
FOXR1_3,FOXR1,0,-0.01035,0.2281
FOXR1_4,FOXR1,0,0.007482,0.1101
FOXR1_5,FOXR1,0,-0.007583,0.1203
FOXR1_6,FOXR1,0,0.001329,0.08268
FOXR2_1,FOXR2,0,-0.005837,0.08905
FOXR2_2,FOXR2,0,-0.009422,0.1755
FOXR2_3,FOXR2,0,-0.03163,0.2104
FOXR2_4,FOXR2,0,0.004374,0.1837
FOXR2_5,FOXR2,0,-0.02439,0.2193
FOXR2_6,FOXR2,0,0.0005496,0.1004
FOXS1_1,FOXS1,0,0.003043,0.1907
FOXS1_2,FOXS1,0,-0.01288,0.1324
FOXS1_3,FOXS1,0,-0.003029,0.1149
FOXS1_4,FOXS1,0,-0.005382,0.2505
FOXS1_5,FOXS1,0,-0.000829,0.06917
FOXS1_6,FOXS1,0,0.004361,0.09815
FUBP1_1,FUBP1,0,-0.04943,0.3089
FUBP1_2,FUBP1,0,-0.06413,0.3347
FUBP1_3,FUBP1,0,-0.02425,0.2149
FUBP1_4,FUBP1,0,0.000247,0.1184
FUBP1_5,FUBP1,0,0.0004574,0.05321
FUBP1_6,FUBP1,0,-0.009072,0.07686
FUBP3_1,FUBP3,0,-0.03604,0.356
FUBP3_2,FUBP3,0,-0.04536,0.3351
FUBP3_3,FUBP3,0,-0.01396,0.1923
FUBP3_4,FUBP3,0,-0.00837,0.1657
FUBP3_5,FUBP3,0,-0.01155,0.1397
FUBP3_6,FUBP3,0,-0.01573,0.2092
FXN_1,FXN,0,-0.2927,0.4734
FXN_2,FXN,0,-0.2295,0.6453
FXN_3,FXN,0,-0.3395,0.3398
FXN_4,FXN,0,-0.04352,0.3256
FXN_6,FXN,0,-0.007043,0.09871
GABPA_1,GABPA,0,-0.0004343,0.1683
GABPA_2,GABPA,0,-0.006006,0.1404
GABPA_3,GABPA,0,-0.233,0.5576
GABPA_4,GABPA,0,-0.02348,0.191
GABPA_5,GABPA,0,-0.007719,0.1094
GABPA_6,GABPA,0,-0.0018,0.05564
GABPB1_1,GABPB1,0,-0.02338,0.1661
GABPB1_2,GABPB1,0,0.00477,0.1741
GABPB1_3,GABPB1,0,-0.005167,0.1143
GABPB1_4,GABPB1,0,-0.02719,0.2554
GABPB1_5,GABPB1,0,-0.003693,0.1288
GABPB1_6,GABPB1,0,-0.004497,0.1061
GAS7_1,GAS7,0,-0.03164,0.2264
GAS7_2,GAS7,0,-0.01043,0.1311
GAS7_3,GAS7,0,-0.02881,0.2951
GAS7_4,GAS7,0,-0.002536,0.1134
GAS7_5,GAS7,0,-0.02384,0.1283
GAS7_6,GAS7,0,-0.004379,0.1013
GATA1_1,GATA1,0,-0.02206,0.1869
GATA1_2,GATA1,0,-0.02857,0.2282
GATA1_3,GATA1,0,-0.01221,0.2067
GATA1_4,GATA1,0,-0.002942,0.07857
GATA1_5,GATA1,0,-0.02039,0.1985
GATA1_6,GATA1,0,-0.003007,0.09135
GATA2_P1_2,GATA2,0,-0.01612,0.1422
GATA2_P1_3,GATA2,0,-0.006536,0.1725
GATA2_P1_4,GATA2,0,0.003452,0.1284
GATA2_P1_5,GATA2,0,-0.01369,0.1084
GATA2_P1_6,GATA2,0,-0.02306,0.1597
GATA2_P2_1,GATA2,0,-0.00796,0.1232
GATA2_P2_2,GATA2,0,-0.005599,0.1054
GATA2_P2_3,GATA2,0,-0.003615,0.1741
GATA2_P2_4,GATA2,0,-0.0558,0.3387
GATA2_P2_5,GATA2,0,0.0006014,0.1248
GATA2_P2_6,GATA2,0,-0.001145,0.04923
GATA3_1,GATA3,0,4.575e-05,0.12
GATA3_2,GATA3,0,-0.02824,0.2068
GATA3_3,GATA3,0,-0.003447,0.1529
GATA3_4,GATA3,0,-0.0123,0.2352
GATA3_5,GATA3,0,-0.007773,0.09171
GATA3_6,GATA3,0,-0.008941,0.1215
GATA4_1,GATA4,0,-0.01224,0.205
